person_id,assessment_context,latent_ei,latent_sn,latent_tf,latent_jp,observed_ei,observed_sn,observed_tf,observed_jp,retest_ei,retest_sn,retest_tf,retest_jp,ei_letter,sn_letter,tf_letter,jp_letter,type_code,retest_type_code,type_changed_on_retest,min_absolute_distance_to_boundary,near_boundary,continuous_signal_strength,boundary_risk_score,information_loss_index,collaboration_score,reflective_utility_score
MBTI00100,workplace_team_reflection_context,-0.6768,-0.5137,-1.6170,1.4350,-0.7271,-0.5920,-1.7347,1.5319,-0.6031,-0.1110,-1.7927,1.2453,I,N,F,J,INFJ,INFJ,0,0.5920,0,1.1464,1.4882,0.7427,44.0300,56.1855
MBTI00101,workplace_team_reflection_context,-0.3391,-0.2813,-0.8817,0.6691,0.5837,-0.3405,-1.4002,0.1888,-0.5384,-0.3037,-0.8218,0.9091,E,N,F,J,ENFJ,INFJ,1,0.1888,1,0.6283,3.7208,1.9573,58.2321,47.9627
MBTI00102,workplace_team_reflection_context,-0.6175,-2.1598,-1.0714,0.1578,0.4462,-2.0448,-1.2962,0.0566,-0.7748,-1.6249,-1.6079,-0.1554,E,N,F,J,ENFJ,INFP,1,0.0566,1,0.9610,7.3197,1.6113,51.3249,56.5167
MBTI00103,workplace_team_reflection_context,-0.3993,-0.4330,-0.8559,0.9416,-0.5400,-1.1252,-1.3185,1.2826,-0.5090,-0.6685,-1.5396,0.7243,I,N,F,J,INFJ,INFJ,0,0.5400,0,1.0666,1.6128,0.7895,51.2330,52.0444
MBTI00104,workplace_team_reflection_context,-1.0875,-0.5695,-1.4013,1.1038,-1.2675,-0.5620,-1.7543,1.2113,-1.6558,-0.7594,-1.5520,1.0874,I,N,F,J,INFJ,INFJ,0,0.5620,0,1.1988,1.5575,0.7149,41.5170,58.5461
MBTI00105,workplace_team_reflection_context,-1.4187,-0.7239,-0.8328,0.8350,-1.5960,-1.1897,-0.0530,0.6606,-0.8795,-0.5542,-0.5480,0.8537,I,N,F,J,INFJ,INFJ,0,0.0530,1,0.8748,7.5192,1.3804,43.8698,51.7542
MBTI00106,workplace_team_reflection_context,-0.2227,-0.5529,0.4003,-0.0371,-0.3475,-0.3710,1.4255,0.3843,-0.2136,-0.7703,0.9976,0.0719,I,N,T,J,INTJ,INTJ,0,0.3475,0,0.6321,2.3391,1.2018,40.0576,54.7163
MBTI00107,workplace_team_reflection_context,-1.3728,-1.0266,-1.3761,0.9865,-1.5601,-1.1721,-0.9666,1.0921,-1.8883,-1.3215,-1.6413,0.7562,I,N,F,J,INFJ,INFJ,0,0.9666,0,1.1977,0.9555,0.7155,46.8283,58.8958
MBTI00108,workplace_team_reflection_context,-1.4208,-0.4152,0.1538,0.5516,-1.5888,-0.4913,-0.0487,0.8840,-1.0031,-1.2255,0.7219,0.8498,I,N,F,J,INFJ,INTJ,1,0.0487,1,0.7532,7.7676,1.7991,43.1430,52.6613
MBTI00109,workplace_team_reflection_context,-0.4694,-1.3187,-0.8696,1.7738,-0.1416,-1.6615,-1.2185,1.4110,-0.4793,-0.9181,-1.1258,2.0506,I,N,F,J,INFJ,INFJ,0,0.1416,1,1.1081,4.5124,1.2144,40.5160,47.0452
MBTI00110,workplace_team_reflection_context,-1.3506,-1.1325,-0.5252,1.0840,-0.7192,-1.2248,-0.7348,0.8016,-1.2468,-0.3889,-0.7134,1.2137,I,N,F,J,INFJ,INFJ,0,0.7192,0,0.8701,1.2513,0.9345,41.2878,60.0742
MBTI00111,workplace_team_reflection_context,-0.5889,-0.2236,-0.1562,0.9598,-0.9117,-0.2773,0.3144,0.7797,-0.3503,-0.5686,0.1783,1.3537,I,N,T,J,INTJ,INTJ,0,0.2773,0,0.5708,2.7986,1.2973,40.2584,54.4974
MBTI00112,workplace_team_reflection_context,-0.0871,-1.1669,-0.8781,1.4565,0.2101,-1.0958,-0.9461,1.6109,0.4178,-1.4593,-1.3082,1.3472,E,N,F,J,ENFJ,ENFJ,0,0.2101,0,0.9657,3.4476,0.8578,52.4192,50.3214
MBTI00113,workplace_team_reflection_context,0.3390,0.5079,-0.6726,0.7027,0.7270,1.0894,0.0831,0.8976,0.8662,0.5857,-0.9580,1.6156,E,S,T,J,ESTJ,ESFJ,1,0.0831,1,0.6993,6.1307,1.8620,54.4532,60.3517
MBTI00114,workplace_team_reflection_context,-0.2906,1.2484,-0.5069,0.6167,-1.1379,1.1316,-0.6109,1.5579,0.9748,1.1057,-0.6723,0.4320,I,S,F,J,ISFJ,ESFJ,1,0.6109,0,1.1096,1.4473,1.0636,46.3090,47.2090
MBTI00115,workplace_team_reflection_context,-0.1202,0.5967,-0.6435,0.9730,-0.7481,-0.3359,0.2475,1.0021,-0.5203,0.8278,-0.7849,0.6779,I,N,T,J,INTJ,ISFJ,1,0.2475,0,0.5834,3.0537,1.5765,44.8294,46.5049
MBTI00116,workplace_team_reflection_context,-0.0239,0.7327,-0.2691,0.6129,-0.0138,1.6334,-0.6485,0.8307,0.3071,1.0686,-0.2975,0.2093,I,S,F,J,ISFJ,ESFJ,1,0.0138,1,0.7816,10.0000,1.7687,42.7647,51.0679
MBTI00117,workplace_team_reflection_context,0.2309,0.4982,-0.8525,0.7030,0.7353,1.2069,0.4311,0.5768,1.5687,-0.3959,-0.1797,1.0213,E,S,T,J,ESTJ,ENFJ,1,0.4311,0,0.7375,1.9564,1.3666,45.5963,56.8526
MBTI00118,workplace_team_reflection_context,0.1366,0.7164,-0.5999,0.3618,-0.6221,1.0067,0.1008,1.1865,0.3163,0.6762,-2.7108,-0.0820,I,S,T,J,ISTJ,ESFP,1,0.1008,1,0.7290,5.5316,1.8264,48.2150,51.0695
MBTI00119,workplace_team_reflection_context,0.0749,0.3800,-0.9044,0.5837,0.3006,0.7950,-2.0431,0.6901,0.1100,0.1191,-0.0138,0.7525,E,S,F,J,ESFJ,ESFJ,0,0.3006,0,0.9572,2.6275,0.8642,55.0606,58.7955
MBTI00120,workplace_team_reflection_context,-0.0254,0.5524,-0.8905,0.7027,1.3117,1.1057,0.1633,0.5275,0.3311,0.4257,-0.7960,0.6463,E,S,T,J,ESTJ,ESFJ,1,0.1633,1,0.7771,4.1094,1.7735,54.1926,54.9674
MBTI00121,workplace_team_reflection_context,0.3141,0.3195,-0.7915,1.1382,0.6969,-0.3917,-0.0243,0.9295,-0.1660,0.1061,-0.9664,1.3762,E,N,F,J,ENFJ,ISFJ,1,0.0243,1,0.5106,9.5894,2.1573,47.7617,49.5773
MBTI00122,workplace_team_reflection_context,0.2325,0.5128,-0.4959,0.5749,0.6352,0.3404,-1.2802,-0.1981,0.3905,0.2950,-1.7128,0.7548,E,S,F,P,ESFP,ESFJ,1,0.1981,1,0.6135,3.5955,1.9793,54.5828,49.7709
MBTI00123,workplace_team_reflection_context,0.4058,0.6460,-0.6697,0.3538,-0.0869,-0.1691,-0.5518,0.9146,0.8521,0.7917,-1.2079,0.3315,I,N,F,J,INFJ,ESFJ,1,0.0869,1,0.4306,5.9921,2.3358,42.7119,47.0386
MBTI00124,workplace_team_reflection_context,0.3158,0.4274,-1.0982,0.1988,0.6256,0.2156,-0.6390,0.0361,1.1652,1.6127,-1.6432,0.8182,E,S,F,J,ESFJ,ESFJ,0,0.0361,1,0.3791,8.6103,2.1769,54.6626,50.9496
MBTI00125,workplace_team_reflection_context,-0.0922,0.4688,-0.9421,0.3073,1.2366,-0.9496,-1.3818,-0.2422,0.4707,1.1740,-0.4237,-1.1851,E,N,F,P,ENFP,ESFP,1,0.2422,0,0.9525,3.1039,1.1677,56.9770,53.8389
MBTI00126,workplace_team_reflection_context,0.1260,0.7385,-0.5421,0.8881,-0.0305,0.4771,0.0350,0.2495,-0.0998,0.9782,-0.7533,1.1943,I,S,T,J,ISTJ,ISFJ,1,0.0305,1,0.1980,9.0527,3.2624,48.0645,58.2073
MBTI00127,workplace_team_reflection_context,0.5726,-0.0047,1.2756,-0.4297,1.4016,-0.2149,1.8586,-0.5895,1.8029,-0.8270,2.4182,-0.1082,E,N,T,P,ENTP,ENTP,0,0.2149,0,1.0161,3.3915,0.8223,45.0938,52.7157
MBTI00128,workplace_team_reflection_context,0.7575,-0.1178,0.6468,-0.6495,1.0733,0.7828,1.4990,-0.0979,1.0271,-1.3493,1.9845,-0.6720,E,S,T,P,ESTP,ENTP,1,0.0979,1,0.8632,5.6210,1.6905,56.4674,58.6476
MBTI00129,workplace_team_reflection_context,0.9169,0.1831,0.2745,-0.0421,0.2895,-0.3236,0.1405,-0.8183,0.0920,-0.1160,0.3680,-0.7506,E,N,T,P,ENTP,ENTP,0,0.1405,1,0.3930,4.5349,2.1364,46.6314,55.0825
MBTI00130,workplace_team_reflection_context,0.6230,0.1151,0.3739,-0.6609,0.1759,-0.1405,1.1752,-0.2464,1.7141,-0.5947,-0.1241,-0.2427,E,N,T,P,ENTP,ENFP,1,0.1405,1,0.4345,4.5344,2.3260,45.1464,60.6961
MBTI00131,workplace_team_reflection_context,0.6067,0.0662,1.0011,-0.4514,1.0577,0.7502,1.5102,0.2494,0.8806,0.1487,0.5685,-1.0415,E,S,T,J,ESTJ,ESTP,1,0.2494,0,0.8919,3.0355,1.2158,54.6235,58.5974
MBTI00132,workplace_team_reflection_context,0.9536,-0.2624,0.5062,-0.1076,0.9137,-0.9146,-0.1215,-0.6037,0.8719,1.1768,0.1242,0.1836,E,N,F,P,ENFP,ESTJ,1,0.1215,1,0.6384,4.9621,1.9428,60.7761,61.6175
MBTI00133,workplace_team_reflection_context,0.9526,-0.0209,1.0536,-0.4750,-0.1462,-0.0918,0.1330,0.1692,0.5893,0.6511,0.8444,-1.4066,I,N,T,J,INTJ,ESTP,1,0.0918,1,0.1350,5.8201,3.7347,38.9575,56.5199
MBTI00134,workplace_team_reflection_context,0.7407,-0.4626,1.2885,-0.5637,0.6530,-0.4972,1.2633,-0.4723,1.0009,-0.3883,0.7870,1.0494,E,N,T,P,ENTP,ENTJ,1,0.4723,0,0.7214,1.8108,1.3853,53.3955,53.4696
MBTI00135,workplace_team_reflection_context,0.9692,-0.2227,0.0687,-0.6713,0.0742,-1.0577,0.7291,-1.3263,1.2381,0.5376,-0.0546,-1.3040,E,N,T,P,ENTP,ESFP,1,0.0742,1,0.7968,6.4843,1.7532,42.4080,59.0311
MBTI00136,workplace_team_reflection_context,0.4910,0.0763,0.8214,-0.3926,-0.3705,0.8396,-0.0817,-1.0542,0.5584,-0.6014,0.9775,-0.4712,I,S,F,P,ISFP,ENTP,1,0.0817,1,0.5865,6.1847,2.0214,41.2195,56.9257
MBTI00137,workplace_team_reflection_context,0.8126,0.1598,0.2699,-0.3651,1.1355,-0.6509,1.0778,-0.9380,0.3756,0.3957,-0.1107,-0.1342,E,N,T,P,ENTP,ESFP,1,0.6509,0,0.9505,1.3682,1.1692,48.3260,54.9595
MBTI00138,workplace_team_reflection_context,0.5827,0.2114,0.5916,-1.1654,0.0200,-0.3726,0.5755,-0.8069,0.2308,0.6950,0.9466,0.3626,E,N,T,P,ENTP,ESTJ,1,0.0200,1,0.4438,10.0000,2.3034,42.6925,56.6681
MBTI00139,workplace_team_reflection_context,0.9437,-0.1972,0.1591,-0.3540,-0.0753,-1.4731,-0.3587,-0.6039,1.0620,-0.2828,0.1996,-1.5477,I,N,F,P,INFP,ENTP,1,0.0753,1,0.6278,6.4382,1.9581,42.0305,49.1532
MBTI00140,workplace_team_reflection_context,0.4716,0.0486,0.4581,-0.6108,-0.1279,-0.1993,1.4432,-0.1940,-0.0921,-0.1629,-0.1510,-0.7602,I,N,T,P,INTP,INFP,1,0.1279,1,0.4911,4.8097,2.1969,51.4412,54.1934
MBTI00141,workplace_team_reflection_context,-0.5189,-0.4970,0.3465,0.4385,0.6951,-1.0697,-0.9231,0.9173,-1.0219,-1.1451,0.7803,0.9310,E,N,F,J,ENFJ,INTJ,1,0.6951,0,0.9013,1.2901,1.2080,48.7599,48.2608
MBTI00142,workplace_team_reflection_context,-0.8296,-0.6461,0.2731,0.4315,-0.7018,0.5833,0.3541,-0.4591,-0.1001,-0.2412,-0.0535,1.0234,I,S,T,P,ISTP,INFJ,1,0.3541,0,0.5246,2.3038,1.6801,43.5057,51.0401
MBTI00143,workplace_team_reflection_context,-0.2091,-0.2828,-0.0728,0.6809,0.3851,0.3077,-0.0162,-0.4398,-0.3550,0.3685,0.5448,0.8897,E,S,F,P,ESFP,ISTJ,1,0.0162,1,0.2872,10.0000,2.8025,48.0713,53.0838
MBTI00144,workplace_team_reflection_context,-0.4846,-1.1462,-0.6508,0.2077,-1.2134,-1.0798,-1.8418,-1.6397,-0.1373,-1.0135,-0.1210,-0.2971,I,N,F,P,INFP,INFP,0,1.0798,0,1.4437,0.8622,0.6084,43.4930,48.3834
MBTI00145,workplace_team_reflection_context,-0.8044,-0.6572,0.2204,0.7071,-1.0197,-2.0628,0.6019,1.3841,0.6205,0.1319,1.3729,-0.1204,I,N,T,J,INTJ,ESTP,1,0.6019,0,1.2671,1.4665,0.9816,46.7761,44.7748
MBTI00146,workplace_team_reflection_context,-0.3205,-0.4417,0.3127,0.2325,0.6289,0.3395,1.0850,0.1555,-0.0341,0.3087,1.0731,0.3332,E,S,T,J,ESTJ,ISTJ,1,0.1555,1,0.5522,4.2466,2.0794,41.4356,49.2821
MBTI00147,workplace_team_reflection_context,-0.5202,-0.8018,0.0290,0.3891,-1.4380,-0.0291,-0.0540,0.3704,0.2586,0.4548,-0.9876,-0.0551,I,N,F,J,INFJ,ESFP,1,0.0291,1,0.4729,9.1658,2.2362,49.6154,52.2524
MBTI00148,workplace_team_reflection_context,-0.4483,-1.0701,-0.3456,0.3574,-0.3696,-0.4547,-0.0408,0.7936,-0.6238,-1.2666,-0.7200,0.2983,I,N,F,J,INFJ,INFJ,0,0.0408,1,0.4147,8.2748,2.0768,44.3430,51.9459
MBTI00149,workplace_team_reflection_context,-0.5048,-0.3343,-0.1927,0.2500,-0.9936,-1.1935,-0.1475,-0.0118,-0.9208,-0.0104,0.8718,0.4174,I,N,F,P,INFP,INTJ,1,0.0118,1,0.5866,10.0000,2.0213,31.2317,53.6287
MBTI00150,workplace_team_reflection_context,-0.9895,-0.3157,-0.0511,0.2850,-1.1789,-0.4428,0.7065,-0.4066,-0.6651,-1.0518,-0.2449,-0.2054,I,N,T,P,INTP,INFP,1,0.4066,0,0.6837,2.0552,1.4316,51.8570,52.0345
MBTI00151,workplace_team_reflection_context,-0.7422,-0.8883,-0.1204,0.8162,-0.2752,-1.0809,-0.3098,1.1455,-0.7550,-0.3470,-0.7023,0.6058,I,N,F,J,INFJ,INFJ,0,0.2752,0,0.7028,2.8153,1.1076,45.3259,55.6956
MBTI00152,workplace_team_reflection_context,-0.9844,-0.5790,-0.4364,0.6209,-0.5783,0.0804,-0.2198,0.3933,-0.6491,0.3605,-0.3202,-0.0147,I,S,F,J,ISFJ,ISFP,1,0.0804,1,0.3179,6.2345,2.6807,51.2047,58.7816
MBTI00153,workplace_team_reflection_context,-1.0441,-0.5745,-0.4515,0.7299,-1.0846,-0.7989,0.4257,0.3228,-1.7816,-1.4368,-0.7812,-0.3054,I,N,T,J,INTJ,INFP,1,0.3228,0,0.6580,2.4826,1.4655,39.5794,53.4106
MBTI00154,workplace_team_reflection_context,-0.9051,-0.6371,-0.2393,0.2583,-0.7387,0.3030,-0.3652,0.1485,-1.0911,-0.3900,-0.4069,-0.4213,I,S,F,J,ISFJ,INFP,1,0.1485,1,0.3889,4.3770,2.4482,48.7647,56.9172
MBTI00155,workplace_team_reflection_context,0.3534,-0.6872,-0.6377,-0.0679,0.0539,-1.6959,-0.8648,-0.2907,0.6742,-1.3024,-0.9257,0.6340,E,N,F,P,ENFP,ENFJ,1,0.0539,1,0.7263,7.4680,1.8295,45.4360,58.4999
MBTI00156,workplace_team_reflection_context,0.2995,-1.0413,-0.1525,-0.1491,0.7988,-1.6706,-0.3594,-0.5259,-0.3193,-1.5197,-0.3175,0.0824,E,N,F,P,ENFP,INFJ,1,0.3594,0,0.8387,2.2758,1.2627,44.2370,53.6053
MBTI00157,workplace_team_reflection_context,0.4651,-0.3333,-0.5536,-0.3054,-1.1460,-0.3366,-0.3320,-0.7821,0.4889,-0.7651,-1.4019,-0.4373,I,N,F,P,INFP,ENFP,1,0.3320,0,0.6492,2.4271,1.4776,51.3883,53.6733
MBTI00158,workplace_team_reflection_context,0.6421,0.1563,-0.7347,0.4005,2.0967,0.3243,-0.6799,-1.6737,0.6938,0.4339,-0.9939,-0.3746,E,S,F,P,ESFP,ESFP,0,0.3243,0,1.1936,2.4733,0.7175,53.5470,59.4217
MBTI00159,workplace_team_reflection_context,0.7383,0.1774,-0.9719,-0.0655,0.6713,-0.2835,-0.1639,0.1978,0.2266,0.3548,-0.4801,-0.1266,E,N,F,J,ENFJ,ESFP,1,0.1639,1,0.3291,4.1005,2.6399,50.2586,56.2559
MBTI00160,workplace_team_reflection_context,0.9354,-0.6831,-0.4852,0.1004,2.5024,-0.2883,0.0509,0.5579,0.9328,-1.4945,-0.0999,-0.6767,E,N,T,J,ENTJ,ENFP,1,0.0509,1,0.8499,7.6409,1.7025,63.7169,56.4314
MBTI00161,workplace_team_reflection_context,0.8031,-0.6994,-0.7119,-0.0473,-0.8681,-0.8135,0.4719,0.8467,0.8076,0.4355,-0.5815,-0.1888,I,N,T,J,INTJ,ESFP,1,0.4719,0,0.7501,1.8119,1.3526,44.8647,51.9349
MBTI00162,workplace_team_reflection_context,0.8660,-0.4119,-0.6680,-0.2239,1.7537,0.4094,-0.1423,-0.1270,1.5126,0.4105,-0.1559,0.1490,E,S,F,P,ESFP,ESFJ,1,0.1270,1,0.6081,4.8309,1.9875,49.2196,54.5535
MBTI00163,workplace_team_reflection_context,0.2261,-0.5623,-0.3014,-0.0157,0.5367,-0.5990,-0.5568,0.3502,0.3975,-0.6060,-0.6420,1.0571,E,N,F,J,ENFJ,ENFJ,0,0.3502,0,0.5107,2.3244,1.4071,48.3777,46.8700
MBTI00164,workplace_team_reflection_context,0.8595,-0.7007,0.1470,0.0842,0.6407,-2.1458,0.6047,0.0875,0.7574,-2.0681,0.6669,0.5289,E,N,T,J,ENTJ,ENTJ,0,0.0875,1,0.8697,5.9686,1.3849,47.5037,51.4657
MBTI00165,workplace_team_reflection_context,0.3090,-0.3844,-0.3886,-0.0909,-0.5780,-1.3749,-0.4527,-0.8541,-0.6513,-1.7106,0.2926,0.1011,I,N,F,P,INFP,INTJ,1,0.4527,0,0.8149,1.8774,1.2853,35.6586,54.9018
MBTI00166,workplace_team_reflection_context,0.5727,-0.6241,-0.6380,0.3840,1.0100,-1.2032,-0.3782,0.3508,0.8884,-0.0359,0.0008,-0.2636,E,N,F,J,ENFJ,ENTP,1,0.3508,0,0.7356,2.3211,1.3689,52.9760,54.1275
MBTI00167,workplace_team_reflection_context,1.0846,-0.5669,-0.4665,0.3925,1.6349,-1.8632,-0.0777,-0.2452,1.8272,-1.3046,-1.0600,-0.5410,E,N,F,P,ENFP,ENFP,0,0.0777,1,0.9553,6.3414,1.3156,49.3130,59.7904
MBTI00168,workplace_team_reflection_context,0.7005,-0.4980,-0.4149,-0.2182,1.2523,0.1911,-0.7099,0.3411,0.6870,-1.8266,-0.8339,0.0137,E,S,F,J,ESFJ,ENFJ,1,0.1911,1,0.6236,3.6889,1.9642,47.9651,67.3988
MBTI00169,career_guidance_reflection_context,1.3450,1.1449,1.3567,1.6165,1.2899,1.5358,1.0002,1.4938,0.4006,1.3886,1.5737,1.4824,E,S,T,J,ESTJ,ESTJ,0,1.0002,0,1.3299,0.9257,0.6536,64.7740,59.7430
MBTI00170,career_guidance_reflection_context,1.5562,0.9638,0.8529,0.3943,1.5316,0.8820,1.1185,-0.1384,1.8924,1.0015,0.9164,0.2449,E,S,T,P,ESTP,ESTJ,1,0.1384,1,0.9176,4.5780,1.6447,59.5672,51.9886
MBTI00171,career_guidance_reflection_context,1.4221,0.6814,0.7793,1.3261,1.4972,1.4083,0.6380,1.7008,1.8691,-0.1463,0.3724,0.8853,E,S,T,J,ESTJ,ENTJ,1,0.6380,0,1.3111,1.3928,0.9618,60.8716,50.5798
MBTI00172,career_guidance_reflection_context,-0.1797,1.2127,0.6951,0.8073,-0.1494,1.3007,0.7216,0.4614,0.1688,0.6468,-0.4909,1.6066,I,S,T,J,ISTJ,ESFJ,1,0.1494,1,0.6583,4.3584,1.9151,49.2787,55.2352
MBTI00173,career_guidance_reflection_context,1.1396,1.6744,1.2330,0.6556,1.9462,1.3320,1.2383,0.4657,1.3539,1.6493,1.6736,0.7779,E,S,T,J,ESTJ,ESTJ,0,0.4657,0,1.2455,1.8327,0.6918,56.9257,56.5000
MBTI00174,career_guidance_reflection_context,1.0428,1.1416,1.0895,1.0959,1.1581,1.2582,1.4712,1.1528,0.8772,1.3159,1.2964,1.3268,E,S,T,J,ESTJ,ESTJ,0,1.1528,0,1.2601,0.8112,0.6849,60.3152,55.0976
MBTI00175,career_guidance_reflection_context,0.5168,0.7880,0.6527,0.5667,0.8290,0.4603,-0.0809,0.3666,0.6085,0.4281,0.1080,0.5617,E,S,F,J,ESFJ,ESTJ,1,0.0809,1,0.4342,6.2135,2.3268,51.1254,57.1799
MBTI00176,career_guidance_reflection_context,1.2570,1.8042,1.4618,0.9911,1.0419,1.5584,1.4373,0.9888,1.4034,1.9328,1.7555,0.9738,E,S,T,J,ESTJ,ESTJ,0,0.9888,0,1.2566,0.9356,0.6865,60.7880,43.8149
MBTI00177,career_guidance_reflection_context,0.9699,1.0758,1.4015,1.2674,1.3237,0.9827,1.0020,1.1158,0.9092,0.9296,1.2869,1.0823,E,S,T,J,ESTJ,ESTJ,0,0.9827,0,1.1060,0.9410,0.7657,50.2052,53.3280
MBTI00178,career_guidance_reflection_context,0.1800,0.9778,0.4278,1.0754,0.2498,1.2951,0.2445,0.1845,0.0135,1.5179,0.9869,1.0375,E,S,T,J,ESTJ,ESTJ,0,0.1845,1,0.4935,3.7814,1.8921,44.6499,56.6537
MBTI00179,career_guidance_reflection_context,1.9096,1.1527,0.3994,0.9512,1.7316,1.2135,0.2777,1.0992,2.0308,0.8885,0.3056,0.7164,E,S,T,J,ESTJ,ESTJ,0,0.2777,0,1.0805,2.7953,0.7810,64.2678,53.1382
MBTI00180,career_guidance_reflection_context,0.9859,0.6693,-0.1430,1.0126,0.8709,0.6913,0.3475,1.3945,1.1436,0.5007,-0.7089,0.8192,E,S,T,J,ESTJ,ESFJ,1,0.3475,0,0.8261,2.3389,1.2746,42.2521,53.4119
MBTI00181,career_guidance_reflection_context,0.4929,1.3657,1.0485,1.1997,0.0816,1.6486,0.2751,1.0441,0.3266,0.5791,1.3143,0.8489,E,S,T,J,ESTJ,ESTJ,0,0.0816,1,0.7623,6.1884,1.4891,46.1316,53.8764
MBTI00182,career_guidance_reflection_context,1.5415,1.5956,1.6011,0.4679,1.9014,1.4104,1.4122,-0.4137,1.0144,0.9518,1.7126,0.5542,E,S,T,P,ESTP,ESTJ,1,0.4137,0,1.2844,2.0255,0.9737,52.8913,53.3882
MBTI00183,career_guidance_reflection_context,0.7456,1.3333,-1.8459,-0.4393,0.9425,1.2770,-1.7682,-0.9395,-0.0347,1.3952,-1.6007,-0.2967,E,S,F,P,ESFP,ISFP,1,0.9395,0,1.2318,0.9808,0.9984,62.9790,50.2408
MBTI00184,career_guidance_reflection_context,0.8776,0.8558,-0.8260,-1.1519,1.2765,1.1064,-0.7102,-1.2179,0.9963,0.4926,-0.7299,-1.1623,E,S,F,P,ESFP,ESFP,0,0.7102,0,1.0778,1.2655,0.7826,50.4536,55.8983
MBTI00185,career_guidance_reflection_context,0.8705,-0.1492,-1.5908,-0.8155,0.3880,-0.7650,-2.0867,-1.0128,0.8559,0.1017,-1.8170,-0.6518,E,N,F,P,ENFP,ESFP,1,0.3880,0,1.0631,2.1366,1.0917,38.9567,56.2540
MBTI00186,career_guidance_reflection_context,0.5266,0.7000,-0.7895,-0.5952,0.3296,0.4097,-1.0821,-0.1903,0.1417,1.0038,-0.8223,-1.3716,E,S,F,P,ESFP,ESFP,0,0.1903,1,0.5029,3.6992,1.8726,55.0735,51.8575
MBTI00187,career_guidance_reflection_context,0.7203,0.9569,0.2974,-1.1786,0.6882,1.2061,-0.3873,-1.3472,1.4077,0.5646,0.2181,-1.4375,E,S,F,P,ESFP,ESTP,1,0.3873,0,0.9072,2.1399,1.2032,56.7623,59.1723
MBTI00188,career_guidance_reflection_context,1.0470,0.3517,-0.0700,-0.1154,0.6222,1.4721,-0.1615,-0.1582,1.7857,0.2142,-0.5749,0.4306,E,S,F,P,ESFP,ESFJ,1,0.1582,1,0.6035,4.1989,1.9945,53.9214,56.8433
MBTI00189,career_guidance_reflection_context,1.1421,1.2042,-0.7862,-0.8767,0.4797,0.9756,-0.3620,-0.5867,1.3397,1.1229,-0.8106,-0.9374,E,S,F,P,ESFP,ESFP,0,0.3620,0,0.6010,2.2626,1.2484,56.9551,45.8640
MBTI00190,career_guidance_reflection_context,0.0642,1.3922,-0.3119,-1.0545,0.2968,1.5083,-0.0920,-0.5831,0.3479,1.2412,-0.0284,-0.8515,E,S,F,P,ESFP,ESFP,0,0.0920,1,0.6200,5.8152,1.6695,61.6211,44.0875
MBTI00191,career_guidance_reflection_context,0.5686,0.5937,-1.0868,-0.9594,0.6459,0.7675,-1.3934,-0.9860,0.5979,0.7102,-1.3605,-1.1651,E,S,F,P,ESFP,ESFP,0,0.6459,0,0.9482,1.3775,0.8709,55.0124,54.0718
MBTI00192,career_guidance_reflection_context,0.6644,0.9601,-0.9295,-0.7782,0.6321,0.9221,-1.5527,-0.6993,1.0623,1.4469,-0.7477,-0.0830,E,S,F,P,ESFP,ESFP,0,0.6321,0,0.9515,1.4043,0.8684,61.5503,57.5813
MBTI00193,career_guidance_reflection_context,0.8377,0.5246,-0.8006,-0.3202,0.8232,0.2231,-0.6556,-0.0245,1.1667,0.7854,-0.4642,-0.0444,E,S,F,P,ESFP,ESFP,0,0.0245,1,0.4316,9.5700,2.0333,54.1908,53.3074
MBTI00194,career_guidance_reflection_context,1.3724,1.6425,-0.4920,-0.8097,2.0175,1.5873,-0.0513,-0.7914,1.4818,1.7904,-0.6146,-0.8647,E,S,F,P,ESFP,ESFP,0,0.0513,1,1.1119,7.6183,1.2123,58.4984,58.1279
MBTI00195,career_guidance_reflection_context,2.3389,0.8726,-1.0917,-1.0932,2.3990,0.5284,-0.9660,-0.8656,1.8413,0.9317,-0.8455,-0.9055,E,S,F,P,ESFP,ESFP,0,0.5284,0,1.1897,1.6436,0.7196,57.5431,55.1614
MBTI00196,career_guidance_reflection_context,0.1239,0.9369,-0.9885,-1.4487,-0.0645,1.0307,-0.9131,-1.2783,-0.3544,1.4042,-1.1619,-0.5033,I,S,F,P,ISFP,ISFP,0,0.0645,1,0.8216,6.9197,1.4288,49.1863,54.7533
MBTI00197,career_guidance_reflection_context,1.4046,-1.0867,0.2444,-1.2751,1.3509,-1.5617,0.4517,-1.1522,1.1726,-1.0559,0.4748,-0.9709,E,N,T,P,ENTP,ENTP,0,0.4517,0,1.1291,1.8807,0.7524,49.1959,53.6191
MBTI00198,career_guidance_reflection_context,0.7873,-0.8072,0.6311,-0.9767,1.3014,-0.7776,0.3953,-1.0976,0.7968,-0.6583,1.1810,-0.9266,E,N,T,P,ENTP,ENTP,0,0.3953,0,0.8930,2.1038,0.9149,45.7523,53.7134
MBTI00199,career_guidance_reflection_context,0.6120,-0.2953,2.0438,-1.0884,0.8410,-0.1916,2.2001,-1.6885,0.2219,0.2314,2.5157,-1.8319,E,N,T,P,ENTP,ESTP,1,0.1916,1,1.2303,3.6813,1.4491,35.9661,61.1293
